ID,ENMO_Avg_Active_Days_MVPA192,ENMO_Avg_Active_Days_MVPA110,ENMO_Avg_All_Days_MVPA192,ENMO_Avg_All_Days_MVPA110
4177e5e5,1.875,7.7894736842105265,1.7777777777777777,6.583333333333333
8f2d131f,13.857142857142858,29.666666666666668,13.857142857142858,28.454545454545453
14a6e58e,13.272727272727273,24.53846153846154,13.25,23.266666666666666
8823b020,3.235294117647059,13.045454545454545,3.0526315789473686,12.375
4280076d,5.304347826086956,21.541666666666668,5.375,21.36
05db1b9b,13.0,25.764705882352942,13.0,24.61111111111111
a4f13c0d,15.733333333333333,32.3125,15.0,31.058823529411764
4b3c7594,25.80952380952381,60.904761904761905,24.863636363636363,58.90909090909091
93c93585,9.571428571428571,18.103448275862068,9.5,17.0625
2cd9b5a3,3.3636363636363638,7.7894736842105265,3.1666666666666665,7.75
bbe5bedd,3.857142857142857,16.125,3.857142857142857,16.125
9e052412,14.91304347826087,35.26086956521739,14.91304347826087,33.916666666666664
3216b978,8.571428571428571,12.214285714285714,8.571428571428571,12.214285714285714
b074f33b,23.555555555555557,45.5,22.821428571428573,40.84375
579e50bd,8.142857142857142,19.5,8.375,19.333333333333332
9540fa8e,37.391304347826086,65.6086956521739,35.958333333333336,63.291666666666664
2cda86bd,2.5,5.0,2.5,5.0
f47abc42,6.7894736842105265,16.2,6.55,14.821428571428571
c2b40d6f,5.5,6.2,6.333333333333333,6.833333333333333
6c737069,18.681818181818183,41.18181818181818,15.962962962962964,32.666666666666664
c9902f48,,,,3.0
47240aa3,17.047619047619047,38.27272727272727,17.047619047619047,38.27272727272727
5f9dddb4,11.0,20.0,8.0,15.5
6774ba64,7.5625,32.875,7.5625,32.875
325afd3d,2.6666666666666665,8.870967741935484,2.6666666666666665,8.515151515151516
84875079,9.55,20.454545454545453,9.238095238095237,20.130434782608695
1f2164a4,10.166666666666666,30.416666666666668,9.88,29.56
c73f149c,9.0,24.166666666666668,7.857142857142857,19.0
53905a2c,5.714285714285714,17.303030303030305,5.766666666666667,17.02857142857143
1eedf45e,19.142857142857142,38.857142857142854,18.75,38.625
3ba48ca7,16.0,35.5,12.4,28.8
c38a5c9b,8.210526315789474,18.736842105263158,7.85,18.35
7c194077,10.0,17.22222222222222,10.0,16.473684210526315
c09d41cd,3.7857142857142856,10.806451612903226,3.6,9.567567567567568
f1049268,3.3333333333333335,10.423076923076923,3.3333333333333335,9.928571428571429
aaefeff0,,,,3.0
63d4ab9a,5.476190476190476,20.59090909090909,5.476190476190476,19.91304347826087
432aff11,4.842105263157895,21.818181818181817,4.842105263157895,21.818181818181817
40087bc5,9.142857142857142,24.285714285714285,9.142857142857142,17.5
067b9287,4.5,13.333333333333334,3.8,11.818181818181818
abaf745c,10.5,18.0,10.5,18.0
f6c0e2b7,11.0,28.666666666666668,11.0,24.857142857142858
055156e2,,,1.0,1.0
9052579b,11.272727272727273,31.727272727272727,11.26086956521739,31.304347826086957
119e181e,8.2,21.869565217391305,8.142857142857142,21.75
4a17b463,6.380952380952381,22.26086956521739,6.380952380952381,22.26086956521739
3c0aba64,1.25,8.61111111111111,1.25,8.210526315789474
9f70688f,5.0,16.571428571428573,5.0,15.863636363636363
23567787,10.0,8.0,10.0,8.0
380029ef,16.666666666666668,44.111111111111114,14.764705882352942,32.0
f6d6f400,7.4,15.5,5.714285714285714,10.8
613fc399,15.545454545454545,33.81818181818182,15.047619047619047,30.318181818181817
ee21612e,1.3333333333333333,7.625,1.3333333333333333,6.888888888888889
9ddfb9e6,8.6,13.521739130434783,8.3125,13.458333333333334
cadd4ae5,29.363636363636363,50.18181818181818,28.125,48.041666666666664
abac67cc,1.0,3.6666666666666665,1.0,3.5
db38d1f9,9.5,30.833333333333332,9.923076923076923,25.333333333333332
97bb0cc0,9.25,19.375,9.411764705882353,19.647058823529413
d445fb74,6.2,12.347826086956522,6.1875,12.625
4e85505f,4.714285714285714,13.625,4.6,13.235294117647058
f81598bf,7.166666666666667,8.928571428571429,6.285714285714286,8.466666666666667
21a76448,4.954545454545454,13.92,4.954545454545454,13.037037037037036
6a16089d,5.357142857142857,12.55,5.357142857142857,12.047619047619047
1b32427b,,,,1.0
cd39e576,,,2.0,4.5
1e08b1dc,1.0,6.0,1.0,2.2
2fba6cf4,7.666666666666667,23.875,7.666666666666667,23.875
5d885b20,15.333333333333334,36.666666666666664,14.2,18.333333333333332
0c98f822,14.375,23.363636363636363,14.375,21.5
bc6bd8b2,8.071428571428571,29.466666666666665,7.666666666666667,21.904761904761905
101c27f1,16.894736842105264,39.75,16.25,30.814814814814813
ef07f833,4.0,23.0,7.5,13.333333333333334
3983d3cd,5.8,23.4,3.6666666666666665,12.5625
9570bfb7,3.0,11.5,3.0,11.181818181818182
c6ead822,3.4,18.5,3.5,14.666666666666666
43720c15,1.75,10.090909090909092,1.75,9.333333333333334
22f43a12,22.428571428571427,36.18181818181818,21.863636363636363,35.47826086956522
26aeacdf,20.470588235294116,39.11764705882353,19.555555555555557,36.1578947368421
f0957ca1,10.3125,27.72222222222222,9.277777777777779,22.130434782608695
5b9ff85e,,5.0,,5.0
07048067,1.6666666666666667,10.6,2.4,6.125
c446e1c5,,1.0,,1.0
02cf7384,4.0,16.05263157894737,3.8823529411764706,16.0
ec9195be,7.2105263157894735,16.0,7.2105263157894735,15.375
39fb1ad0,7.083333333333333,14.5,7.083333333333333,14.5
f57de847,19.8,36.23809523809524,18.904761904761905,34.77272727272727
32dcc8ab,7.277777777777778,20.63157894736842,7.277777777777778,20.63157894736842
a5974a7d,6.666666666666667,23.75,6.666666666666667,20.8
a808ad0a,5.166666666666667,15.285714285714286,5.428571428571429,15.375
913bea9f,,1.25,1.0,3.8
c96b9609,14.428571428571429,36.07142857142857,14.466666666666667,36.46666666666667
685cc0f1,1.8461538461538463,9.05,1.7857142857142858,8.714285714285714
65fe69c0,,1.0,,1.0
aae9800e,5.545454545454546,10.681818181818182,5.545454545454546,10.681818181818182
f32a9580,1.5,3.75,1.5,3.75
994ee014,5.5,7.857142857142857,5.5,7.857142857142857
855c6099,10.166666666666666,22.38888888888889,9.538461538461538,21.63157894736842
5b66b6f2,13.666666666666666,38.44444444444444,13.3,33.27272727272727
f0d76b32,,1.8333333333333333,,2.5714285714285716
b37281d5,21.272727272727273,39.18181818181818,19.583333333333332,36.416666666666664
83711ef5,1.8,11.333333333333334,1.8333333333333333,10.285714285714286
26d541c2,,,,2.4
6699c999,6.566666666666666,21.870967741935484,6.387096774193548,21.515151515151516
6e128c6b,,2.0,,2.0
c6d4b453,27.90909090909091,55.59090909090909,27.347826086956523,54.34782608695652
8e749c85,3.5,10.3125,3.5,10.3125
a49eda7f,35.76190476190476,58.61904761904762,34.81818181818182,57.13636363636363
2cb0db2c,8.476190476190476,22.08695652173913,8.136363636363637,21.25
119d7562,5.48,14.866666666666667,5.3076923076923075,13.848484848484848
13fca10c,7.333333333333333,20.076923076923077,7.0,19.0
f5b2acf0,5.714285714285714,19.772727272727273,5.666666666666667,19.391304347826086
eaab7a96,6.666666666666667,16.263157894736842,6.631578947368421,16.1
10ad8c48,9.307692307692308,16.263157894736842,8.785714285714286,15.75
31648caa,17.61904761904762,52.19047619047619,17.045454545454547,50.68181818181818
b08f0ca4,9.4,27.476190476190474,9.4,26.727272727272727
e892aec6,9.517241379310345,31.93103448275862,9.387096774193548,29.84375
7d8f1716,2.0588235294117645,8.434782608695652,2.0588235294117645,8.291666666666666
0720320e,,,,
2afea280,7.111111111111111,21.61904761904762,6.842105263157895,20.772727272727273
7ce36c38,5.85,11.043478260869565,5.619047619047619,11.166666666666666
ad380962,13.80952380952381,36.27272727272727,13.590909090909092,35.26086956521739
113f5798,,,1.0,5.0
b9e90f7f,9.38888888888889,33.5,9.0,32.05263157894737
a302a015,,1.0,,1.0
2a6a6b92,,2.0,,2.0
7c39c8e5,12.23076923076923,24.357142857142858,10.8,21.875
8abbbc38,19.576923076923077,38.58064516129032,19.0,35.6764705882353
72a0c969,18.9375,39.8125,18.0,38.23529411764706
57f6fa6c,6.0,24.666666666666668,4.142857142857143,19.857142857142858
e072b994,12.235294117647058,26.31578947368421,12.235294117647058,26.31578947368421
c7d9e964,5.666666666666667,25.333333333333332,7.0,17.181818181818183
a95b4487,2.0,8.714285714285714,2.0,8.714285714285714
e63000c5,15.761904761904763,36.36363636363637,15.136363636363637,33.875
b823508b,,5.333333333333333,,4.5
ea7277b4,9.95,24.523809523809526,9.95,23.454545454545453
9061cc9c,8.863636363636363,24.82608695652174,9.130434782608695,24.44
60c1ff37,28.75,45.916666666666664,27.923076923076923,44.76923076923077
9105b812,2.0,10.0,2.0,7.75
260f542b,3.782608695652174,11.529411764705882,3.8461538461538463,11.078947368421053
3ca35642,2.625,10.958333333333334,2.625,10.958333333333334
bfb421f9,14.0,9.5,14.0,9.5
75b53bd4,,1.0,,1.0
95cc96cc,7.684210526315789,21.391304347826086,7.35,20.708333333333332
6795027a,5.25,15.833333333333334,5.25,15.833333333333334
5f7537cf,5.090909090909091,24.043478260869566,4.913043478260869,23.791666666666668
338146bd,14.3,29.8,13.136363636363637,26.52173913043478
2da6bf6e,22.26086956521739,39.91304347826087,22.26086956521739,39.91304347826087
1f7bd44c,7.0,13.0,6.5,12.1
ea7adcd6,2.0,2.9545454545454546,2.0,3.0869565217391304
4940a214,1.0,2.6,1.0,2.6
86bd716a,6.166666666666667,14.714285714285714,5.428571428571429,14.375
95d57ff9,10.0,28.0,5.5,8.5
85d99199,1.75,3.3043478260869565,1.75,3.2916666666666665
857baaa6,3.6666666666666665,10.823529411764707,3.625,11.055555555555555
ab54c39e,,,,2.6666666666666665
27d7e5e4,13.285714285714286,30.571428571428573,12.125,28.125
a814e825,19.0,39.0,8.933333333333334,14.12
8ec2cc63,8.333333333333334,21.666666666666668,6.8,18.0
8148c785,,2.0,,5.5
9ce139d3,8.142857142857142,26.24137931034483,7.666666666666667,24.15625
bbd71a7c,,1.0,,1.0
c3adae87,4.833333333333333,9.5,4.833333333333333,8.272727272727273
fdea7d9e,4.133333333333334,15.2,3.9375,13.210526315789474
0b4014f0,9.444444444444445,28.0,9.444444444444445,28.0
2ac0bd9f,6.384615384615385,18.733333333333334,5.947368421052632,16.52173913043478
56d9dead,16.875,45.208333333333336,16.03846153846154,42.96153846153846
d6776176,11.454545454545455,45.27272727272727,11.454545454545455,45.27272727272727
ce379a6a,5.461538461538462,11.090909090909092,5.461538461538462,10.782608695652174
6a864b11,4.105263157894737,13.304347826086957,4.105263157894737,13.304347826086957
f8674e15,7.0,23.90909090909091,6.636363636363637,21.53846153846154
fa3e1e21,13.25,31.2,7.1,16.25
812f6873,30.625,51.6875,29.176470588235293,49.1764705882353
c3a3f61e,22.11764705882353,43.64705882352941,21.666666666666668,43.333333333333336
3d36fe8b,,,,
ab2ad965,22.63157894736842,47.68421052631579,22.6,45.04761904761905
c9879365,15.166666666666666,32.92307692307692,15.76923076923077,33.785714285714285
f6cc80a9,,,,1.0
fb3c2c87,9.857142857142858,27.782608695652176,9.863636363636363,27.375
80b46ffb,2.5,9.5,2.3333333333333335,8.666666666666666
53814642,,4.0,,3.0
71852781,8.5,18.5,9.0,17.666666666666668
2fef897e,11.0,28.52173913043478,10.857142857142858,28.125
563ebc00,8.357142857142858,18.294117647058822,8.357142857142858,17.38888888888889
6187d0dc,3.4285714285714284,11.416666666666666,3.4285714285714284,11.416666666666666
37bcfa7e,23.0,19.0,12.5,14.333333333333334
35d2aa41,1.8888888888888888,4.666666666666667,1.8888888888888888,4.5
de742c5c,3.0,7.4,3.0,7.181818181818182
33d60f7d,,,1.0,2.0
436dd613,10.227272727272727,34.63636363636363,9.826086956521738,33.30434782608695
3e5ee48c,3.3333333333333335,10.470588235294118,3.3333333333333335,10.470588235294118
cf1b9d44,6.666666666666667,23.357142857142858,6.176470588235294,19.1
34362a9a,12.38888888888889,22.57894736842105,12.38888888888889,22.57894736842105
db23fbe4,15.6,26.4,15.6,24.875
860f4f9c,2.2222222222222223,8.846153846153847,2.3,8.066666666666666
8875387b,1.5,5.9375,1.5,5.9375
137baaec,1.0,2.3333333333333335,2.0,4.75
2f8ec752,3.727272727272727,9.157894736842104,3.875,8.68
62cd5c74,4.454545454545454,12.583333333333334,4.454545454545454,11.76923076923077
5f37ceb1,6.05,16.61904761904762,5.809523809523809,16.0
f4114031,23.136363636363637,34.40909090909091,23.136363636363637,34.40909090909091
8f015125,7.9,17.214285714285715,7.9,17.214285714285715
e88aa867,2.0,6.2,2.0,6.2
bc4eaf77,,3.5,2.0,4.0
384c3f27,8.368421052631579,22.416666666666668,8.368421052631579,21.72
6ac5763a,5.181818181818182,10.866666666666667,5.181818181818182,10.866666666666667
2c406043,10.5,27.75,6.833333333333333,15.5625
70de1c63,8.25925925925926,12.242424242424242,8.0,12.0
c38585c5,2.0,8.363636363636363,2.0,8.363636363636363
e23a8a0a,7.947368421052632,21.73913043478261,7.947368421052632,21.125
38d53b92,13.7,21.85,13.7,20.857142857142858
e5349ce2,11.137931034482758,33.1,10.9,30.939393939393938
5124169c,,,,8.0
d74e4d7c,2.7857142857142856,9.3,2.7857142857142856,9.142857142857142
c45068a1,1.5,3.1,1.5,3.0
c6cc7467,7.071428571428571,21.176470588235293,6.666666666666667,20.88888888888889
a8c1aab5,37.54545454545455,63.63636363636363,36.08571428571429,55.256410256410255
ecd25dd1,3.857142857142857,16.05,3.7333333333333334,15.476190476190476
4b71830a,20.38095238095238,28.272727272727273,19.5,27.304347826086957
1fc07a80,28.80952380952381,56.333333333333336,27.59090909090909,54.09090909090909
0b7d9da6,14.727272727272727,31.458333333333332,12.555555555555555,27.620689655172413
e1ea8dd7,,,,
f62b317d,3.0,5.4,2.3333333333333335,5.166666666666667
a221c60c,5.769230769230769,11.933333333333334,5.642857142857143,11.6875
4cabd7aa,7.888888888888889,17.09090909090909,6.904761904761905,14.961538461538462
2a88cbe9,11.814814814814815,53.22222222222222,11.535714285714286,52.17857142857143
f4d2f5af,5.0476190476190474,15.409090909090908,4.909090909090909,14.869565217391305
9130a22e,5.5,14.772727272727273,5.333333333333333,14.521739130434783
b08423c5,7.333333333333333,19.52,7.333333333333333,18.807692307692307
b452f767,,,7.0,10.0
c0442863,2.625,5.705882352941177,2.625,5.705882352941177
9c1ea003,11.0,29.19047619047619,11.0,27.954545454545453
c0a7d046,3.3529411764705883,11.19047619047619,3.3529411764705883,10.772727272727273
a28c7891,28.428571428571427,52.61904761904762,27.227272727272727,50.54545454545455
e4b47411,13.416666666666666,22.833333333333332,12.461538461538462,21.53846153846154
1649ce22,7.52,27.36,7.3076923076923075,25.814814814814813
082df556,10.375,24.875,9.333333333333334,22.333333333333332
be210bc7,,,1.0,2.0
51364c23,15.153846153846153,26.714285714285715,15.153846153846153,26.714285714285715
64ed48c4,,2.0,,2.0
621066ff,21.2,38.76190476190476,19.333333333333332,32.925925925925924
0ed2a3c8,34.666666666666664,48.15384615384615,32.53846153846154,45.5
f2d4efd8,3.1818181818181817,10.916666666666666,3.0833333333333335,9.4375
b712b69b,15.375,49.541666666666664,14.0,43.92857142857143
89739b1a,9.066666666666666,24.0,8.75,23.941176470588236
4a62661a,1.0,7.0,1.0,4.0
04d06a9c,16.25,32.791666666666664,14.666666666666666,28.137931034482758
da09ed4b,4.333333333333333,13.333333333333334,3.2,7.866666666666666
2f1af08a,16.5,33.80952380952381,16.5,32.40909090909091
f6b719ee,12.722222222222221,30.555555555555557,10.62962962962963,24.142857142857142
28e973b1,12.571428571428571,25.90909090909091,12.571428571428571,25.90909090909091
6fb28c2a,7.0,11.333333333333334,5.0,13.5
d57f6c9e,6.5,19.0,5.333333333333333,15.666666666666666
05bbed1b,18.333333333333332,19.8,13.2,18.428571428571427
7fa51811,4.125,7.846153846153846,4.125,7.857142857142857
dcfcd574,3.888888888888889,13.25,3.888888888888889,13.25
a6fbb2e7,4.0,11.076923076923077,4.0,10.428571428571429
54391716,5.857142857142857,9.666666666666666,5.857142857142857,9.666666666666666
1a803bfe,,2.0,,1.5
3b1b9538,7.0,32.0,5.5,19.5
c4c2076b,12.923076923076923,31.0,12.214285714285714,29.357142857142858
2f16cad4,19.727272727272727,37.36363636363637,18.458333333333332,35.083333333333336
b2987a65,6.294117647058823,19.80952380952381,6.294117647058823,19.045454545454547
2a922ca4,10.590909090909092,27.956521739130434,10.217391304347826,27.416666666666668
5f1b07e1,2.3333333333333335,4.357142857142857,3.0,4.75
2c54d6c5,6.7,17.833333333333332,6.909090909090909,18.615384615384617
ef58dd3c,1.0,5.0,1.0,5.0
d4d9f7f9,3.25,12.222222222222221,3.25,11.68421052631579
a1ab89aa,1.0,3.3333333333333335,2.0,5.75
f285b43c,,,,
e3f71f7a,1.6666666666666667,4.6,1.6666666666666667,4.428571428571429
d791703f,,,2.5,9.0
1470a1df,7.7272727272727275,21.304347826086957,7.7272727272727275,20.458333333333332
1301f65d,10.05,19.954545454545453,9.714285714285714,19.391304347826086
012e3869,9.333333333333334,11.166666666666666,7.25,10.571428571428571
5cd83147,11.291666666666666,30.458333333333332,10.92,30.08
9f3ca269,3.375,7.416666666666667,3.2222222222222223,7.214285714285714
c308b134,6.777777777777778,16.8,6.777777777777778,15.545454545454545
5af79adb,1.375,4.769230769230769,1.375,4.785714285714286
9a5aed6c,10.454545454545455,25.217391304347824,10.043478260869565,24.458333333333332
c00c663c,8.0,20.4,8.0,15.428571428571429
fe3cbf02,,,1.0,7.0
863e40c7,6.277777777777778,17.4,5.9,15.91304347826087
5985f299,4.368421052631579,15.91304347826087,4.368421052631579,15.91304347826087
adba23f0,12.166666666666666,23.5,11.538461538461538,22.2
2c3b09db,21.875,35.375,21.11111111111111,33.77777777777778
e8b64419,10.631578947368421,28.05,10.15,27.0
2ee0a1e8,4.2,18.666666666666668,4.4,13.615384615384615
c274a243,4.75,17.75,4.75,14.6
233b9425,6.875,23.42105263157895,6.764705882352941,23.05
15227eef,7.6,7.85,7.6,7.9523809523809526
fad07fce,1.75,5.625,1.75,5.333333333333333
e37d000b,16.4,38.2,16.142857142857142,37.714285714285715
4dfb4e1d,7.333333333333333,14.0,6.0,13.75
54fef303,3.1818181818181817,8.545454545454545,3.1666666666666665,8.391304347826088
e0655da2,15.956521739130435,34.65217391304348,14.481481481481481,30.071428571428573
f09e7b33,5.2,10.4375,5.2,10.4375
93559639,20.333333333333332,33.0,18.75,31.2
8f753551,5.428571428571429,17.375,4.3,11.066666666666666
04bb1a76,,2.0,,1.5
e7401605,10.157894736842104,25.75,10.2,25.38095238095238
9a7e4c38,10.882352941176471,32.8235294117647,9.25,27.0
2b34dcf3,12.3125,27.0,12.3125,27.0
d28f0d44,13.8,29.59090909090909,12.954545454545455,28.041666666666668
2c2dc20d,34.0,37.333333333333336,19.666666666666668,18.09090909090909
464a75fb,4.615384615384615,5.833333333333333,5.5625,6.517241379310345
8e80deb7,3.3125,11.818181818181818,3.3125,11.347826086956522
6e85a624,,,2.0,6.0
6282e693,14.384615384615385,37.38461538461539,11.764705882352942,27.31578947368421
5c22f241,20.0,34.0,20.0,34.0
bdcc7d10,,,,2.125
7187caec,5.625,14.368421052631579,5.625,14.368421052631579
a148b46f,2.857142857142857,16.05,2.8666666666666667,15.476190476190476
7015528d,5.0,22.0,5.666666666666667,20.0
9ddb06db,,,,9.0
ee67eb55,8.476190476190476,26.863636363636363,8.590909090909092,26.608695652173914
6fcdcb2a,11.8,20.533333333333335,11.125,19.9375
ad0bbf35,6.333333333333333,17.6,6.052631578947368,16.40909090909091
edb9d0f3,14.9,34.0,13.636363636363637,31.363636363636363
4926b18a,8.0,20.0,8.0,20.0
427037b2,14.0,33.54545454545455,12.916666666666666,31.25
fc49ba65,24.652173913043477,42.608695652173914,24.652173913043477,42.608695652173914
0b7d7aec,,,,
e754411f,11.588235294117647,17.05,11.588235294117647,16.333333333333332
b23b9220,2.0,10.285714285714286,1.7142857142857142,7.7272727272727275
81feecad,6.875,7.857142857142857,6.875,7.857142857142857
a7b9546a,15.619047619047619,32.42857142857143,15.0,31.181818181818183
0668373f,27.647058823529413,48.88235294117647,26.38888888888889,46.77777777777778
b69bf1f7,7.724137931034483,19.866666666666667,7.724137931034483,19.866666666666667
49e4eade,16.227272727272727,35.18181818181818,16.227272727272727,35.18181818181818
9dc74359,5.3,17.8,5.0,14.0
8a6b6912,4.25,9.5,3.4285714285714284,8.083333333333334
949f94e5,10.11111111111111,32.55555555555556,9.821428571428571,30.75862068965517
3268c574,,3.0,,3.0
732b2327,10.826086956521738,26.153846153846153,10.625,25.962962962962962
0d4800c8,8.35,25.904761904761905,8.0,25.0
d859115e,16.5,32.166666666666664,16.428571428571427,31.142857142857142
e1958a83,8.0,21.5,6.0,12.25
b308c03e,13.11111111111111,26.2,13.11111111111111,23.90909090909091
f74eda33,8.466666666666667,21.11764705882353,8.466666666666667,20.27777777777778
db746de0,10.083333333333334,32.166666666666664,9.538461538461538,31.46153846153846
4859a9f9,19.79310344827586,40.310344827586206,19.79310344827586,35.666666666666664
31f01671,10.782608695652174,27.869565217391305,10.04,23.821428571428573
372a7950,4.4,8.5,3.8333333333333335,8.222222222222221
ffed1dd5,10.714285714285714,18.9,10.0,18.454545454545453
526f719b,18.285714285714285,50.25,17.666666666666668,48.56666666666667
da5a8921,25.625,50.3125,25.58823529411765,49.294117647058826
c3061b23,5.615384615384615,15.764705882352942,5.357142857142857,15.166666666666666
8a44ea3a,12.647058823529411,27.941176470588236,12.647058823529411,27.941176470588236
dacc2f83,6.571428571428571,22.0,6.0625,18.789473684210527
71850348,13.74074074074074,31.0,13.678571428571429,29.9
9402b885,14.7,29.863636363636363,14.285714285714286,29.043478260869566
3065aa2f,7.4,17.38095238095238,7.4,17.38095238095238
7a0136e0,,,2.0,9.0
d9c82502,11.55,30.15,11.55,30.15
218faf6f,8.96,27.555555555555557,8.923076923076923,26.137931034482758
0c4e2d68,9.454545454545455,29.695652173913043,9.8,22.676470588235293
50b2b84b,6.666666666666667,13.0,3.0833333333333335,8.681818181818182
25eba023,3.0,14.0,3.0,14.0
c0f2a046,13.454545454545455,28.09090909090909,13.0,27.26086956521739
f64ae747,16.875,37.0625,16.294117647058822,35.8235294117647
7860b64c,16.5,27.285714285714285,16.5,26.181818181818183
d87e2d01,,,5.0,3.1666666666666665
0417c91e,5.92,18.166666666666668,5.8076923076923075,17.09090909090909
a8926a86,,,,1.0
12380b06,3.8666666666666667,11.333333333333334,3.8666666666666667,11.333333333333334
f015a18c,7.0,9.0,7.0,8.0
68fa4631,4.466666666666667,14.055555555555555,4.466666666666667,13.368421052631579
06c8b2fb,16.166666666666668,42.458333333333336,15.423076923076923,37.75
36530d36,16.904761904761905,36.57142857142857,15.521739130434783,32.458333333333336
e0ad6550,4.833333333333333,11.55,4.833333333333333,11.55
a5078c62,16.0,16.5,16.0,16.5
9271574b,3.142857142857143,6.166666666666667,2.875,5.947368421052632
1b6fb363,,,,
2c483245,13.848484848484848,33.94117647058823,13.228571428571428,32.611111111111114
df556fd2,2.8,12.619047619047619,2.75,12.136363636363637
fb9c5a33,15.285714285714286,35.51724137931034,15.285714285714286,35.51724137931034
f93010a8,17.52173913043478,41.869565217391305,17.52173913043478,38.76
e1a4575f,18.227272727272727,39.54545454545455,18.227272727272727,39.54545454545455
e76ad778,2.4285714285714284,12.055555555555555,2.4285714285714284,11.45
82ec9747,8.25,23.47826086956522,8.25,23.47826086956522
22375702,,1.0,1.0,4.391304347826087
85d9c915,7.576923076923077,30.392857142857142,7.172413793103448,27.4375
ab987c75,10.8125,21.6,10.352941176470589,21.047619047619047
3d970ce4,14.75,27.6,14.88888888888889,27.727272727272727
ac66c144,14.0,25.083333333333332,12.555555555555555,23.46153846153846
36c1f189,5.285714285714286,16.5,5.285714285714286,15.0
9027c805,5.448275862068965,21.482758620689655,5.366666666666666,18.0
11be5d2e,4.833333333333333,15.375,4.833333333333333,15.375
ff18b749,14.863636363636363,35.73913043478261,14.863636363636363,35.73913043478261
5d762840,,,,
52ce9b8b,10.333333333333334,31.0,10.411764705882353,29.97142857142857
21eb6d47,1.6666666666666667,6.8,1.6666666666666667,6.5
14568d61,6.0,5.5,6.0,4.333333333333333
adaf7461,12.757575757575758,29.714285714285715,12.38888888888889,28.44736842105263
b9b22bff,,,3.0,10.0
4fd7e043,3.3333333333333335,23.0,5.0,15.545454545454545
b120a337,13.789473684210526,32.1578947368421,14.45,32.85
7fa7ccc4,5.388888888888889,19.318181818181817,5.388888888888889,19.318181818181817
ec8f8f95,22.565217391304348,37.608695652173914,22.565217391304348,37.608695652173914
23dafdab,17.5,37.1,16.818181818181817,35.54545454545455
48e69212,16.954545454545453,38.31818181818182,16.391304347826086,37.30434782608695
6a2fd807,16.470588235294116,19.1,15.0,17.954545454545453
3d3b87db,3.0,6.153846153846154,3.875,7.142857142857143
1f5835cd,7.7368421052631575,29.61904761904762,7.7368421052631575,29.61904761904762
32b8490d,2.7777777777777777,5.916666666666667,2.8,5.769230769230769
3a594acf,5.8,15.5,5.0,12.0
3c620257,25.666666666666668,49.0,24.894736842105264,47.63157894736842
6ac5eaaf,,,,1.0
8d8b8553,11.0,23.823529411764707,11.0,23.823529411764707
0b518637,14.95,29.904761904761905,13.173913043478262,24.76923076923077
9b328d6c,5.0,14.8,5.0,12.833333333333334
9a2082cf,7.6,18.142857142857142,7.6,15.6
4f059221,9.125,27.875,8.333333333333334,24.2
4ca242ea,6.947368421052632,20.952380952380953,6.947368421052632,20.136363636363637
81a4b826,17.944444444444443,38.2972972972973,17.944444444444443,38.2972972972973
897da2c8,25.0,38.666666666666664,17.0,29.666666666666668
40aae75f,9.84,29.033333333333335,9.5,27.5
86335468,22.954545454545453,35.208333333333336,21.28,32.0
5a313293,1.0,4.0,1.0,5.0
b1f064ac,,,1.0,1.1428571428571428
a3b146ca,4.818181818181818,20.0,4.739130434782608,19.416666666666668
8ba98f12,,,2.0,7.0
17c1ae23,10.8,26.0,10.8,26.0
93c72a97,1.75,5.4,1.75,5.4
96de5f57,,,,
3e398bf9,2.1666666666666665,5.75,2.25,4.3478260869565215
467c549f,5.5,18.0,5.0,17.0625
3ab539f0,3.176470588235294,6.7727272727272725,3.0416666666666665,6.0
25849c6c,2.3846153846153846,7.521739130434782,2.3846153846153846,7.521739130434782
7347b54e,14.090909090909092,36.90909090909091,13.565217391304348,35.608695652173914
ad536dea,31.0,52.57142857142857,27.294117647058822,39.55
de3750cc,14.466666666666667,36.75,13.625,34.94117647058823
dd689eb0,8.0,24.0,5.5,10.714285714285714
144a9a79,14.523809523809524,32.80952380952381,14.090909090909092,31.863636363636363
aecc7e74,6.0,10.0,13.0,10.857142857142858
f67908e7,8.714285714285714,18.55,8.266666666666667,18.571428571428573
fc41be2f,13.538461538461538,39.53846153846154,11.529411764705882,31.72222222222222
29b37b4a,7.857142857142857,11.173913043478262,7.8,11.166666666666666
5c186496,2.5714285714285716,7.619047619047619,2.5714285714285716,7.409090909090909
101774f0,10.6,21.419354838709676,10.290322580645162,20.393939393939394
49a1931d,14.5,34.130434782608695,14.5,34.130434782608695
a3858c6a,,,,
327ef356,11.071428571428571,23.655172413793103,10.89655172413793,23.4
4a6af685,10.0,17.6,9.2,17.428571428571427
4cde1e34,2.5,2.5,2.5,2.5384615384615383
0d924604,12.413793103448276,27.620689655172413,12.413793103448276,26.032258064516128
e315fdd7,2.25,10.1,2.25,10.1
cd89d5f1,3.1176470588235294,9.066666666666666,3.1176470588235294,8.806451612903226
df4ab9b1,3.5,3.8,3.5,3.8
6ebfdc95,6.5,20.0,2.5,6.62
c6575d38,1.0,5.1,1.0,5.1
0b50f3fa,18.2,29.0,17.25,27.666666666666668
278e8a51,11.666666666666666,21.75,8.875,12.529411764705882
cb73fed9,4.0,12.142857142857142,3.25,11.625
